title,company_name,description,location,work_type,skills,apply_url
Volunteer: Data-Entry Assistant,VolunteerMatch,"Ascend Hospice, formerly Care Alternatives, is committed to providing extremely exceptional care and services with integrity and compassion. Founded in 1995, Ascend Hospice is a nondenominational, multicultural hospice and palliative care provider built on the belief that hospice services should reflect the life we live - one lived fully and with dignity. With offices in New Jersey, Massachusetts, Pennsylvania, Kansas, Missouri, California and Virginia, the company currently provides care for approximately 850 patients in nursing homes, assisted-living facilities, hospitals and private homes. Dedicated to a holistic approach, Ascend Hospice’s expert interdisciplinary teams provide state-of-the art hospice care, including pain control and symptom management through holistic and traditional therapies, as well as emotional support for patients and families. Ascend Hospice is in need of an office assistant to provide data-entry support in our Overland Park office. Duties will include data entry in patient charts as well as filing, scanning documents, and mailings to patient's families. Full training on our EMR is provided. Our office is a relaxed, fun environment with an occasional office dog and/or cat that is sure to brighten your day. This is a volunteer opportunity provided by VolunteerMatch, in partnership with LinkedIn for Good. Show more Show less","Overland Park, KS",Onsite,"Data entry, Filing, Scanning documents, Mailings, Data entry in patient charts, EMR (electronic medical record)",https://www.linkedin.com/jobs/view/volunteer-data-entry-assistant-at-volunteermatch-3803980431
Sales Data Analyst,Byrne,"Job Summary : The Sales Data Analyst will be responsible for maintaining and mining actionable knowledge from databases for strategic sales segment growth. The position will partner with the sales, marketing, product management, customer relations, and finance teams to provide business analytics and report actionable insights. Essential Duties, Responsibilities and Job Requirements : · Collect, clean, and analyze large sets of data to identify trends, patterns, and insights related to product performance and customer behavior. · Partner with the sales, marketing, and finance teams to assess the effectiveness of the sales force and sales programs and propose creative solutions to address complex business challenges · Develop and support the necessary reporting tools to ensure Sales + Marketing can identify business trends, report performance results across sales channels, customer groups, product lines, etc. (including but not limited to ROI, trends, identification and assessment of opportunity, risk and forecasting) · Ensure the business systems support the collection of internal marketing promotional strategies to support analytic needs and strategic decision making · Support sales and marketing to prepare data that can visually represent complex selling proposals and presentations · Perform data governance to avoid “garbage in garbage out” scenario, ensuring CRM system controls are maximized · Collaborate with product management, sales and marketing teams to assess the entire product lifecycle, from ideation to market launch and post-launch phases to recommend improvements and modifications throughout the product lifecycle. · Partner with others to communicate business results to key stakeholders by providing confirmation of the data and reporting accuracy which supports the business recommendations · Analyze buying trends and patterns by sales segment to uncover opportunities · Partner with sales leaders to perform analysis on new leads and quantify market opportunities · Partner with Sales Directors to provide analysis of strategic customers spend and assist in product life cycle management · Champion reporting of sales cycles and win percentage key performance indicators real time. Skills/Experience Required: · Minimum 3 years of sales analysis experience required · Minimum 3 years of experience with ERP systems, configuration, and reporting · Salesforce or other CRM applications experience preferred · Knowledge of sales analytics, financial statements, and supporting the end to end business processes across prospect to cash and marketing · Strong data mining, integration, extracting skills, and reporting (print & digital) · Strong knowledge in Microsoft Office software including Outlook, Power BI, Excel, PowerPoint, and Word · Excellent communication skills, both written and verbal, with the ability to convey complex information to a broad audience · Strong interpersonal skills with the ability to work independently and within a fast-paced dynamic team environment · Ability to multitask, highly organized and strong analyzation skills using logic and reason to make sound recommendations Education Requirements: Bachelor’s Degree required preferably in Business, Finance or Accounting Physical Requirements: Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Employee may be regularly required to talk or listen, stand, walk, sit, stoop, crawl and use hands to finger, handle, or feel objects, tools or controls. Specific vision abilities required by this job include close vision, distance vision, color vision, peripheral vision, depth perception, and the ability to adjust focus. Must be able to operate in mentally and physically stressful situations. Prolonged sitting, typing and lifting up to 20 pounds. BYRNE ELECTRICAL SPECIALISTS is an equal opportunity employer. Show more Show less","Rockford, MI",Onsite,"Data Analysis, Sales Analysis, ERP Systems, Salesforce, CRM Applications, Financial Statements, Data Mining, Data Integration, Data Extraction, Reporting, Microsoft Office",https://www.linkedin.com/jobs/view/sales-data-analyst-at-byrne-3805493686
Data Management Specialist,"RecruitTalent, LLC.","Summary Our client is seeking a candidate adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have experience using a variety of data mining/data analysis methods, using a variety of data tools and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes. Essential Functions The contractor serves as a Records and Data Management Specialist providing information and records management services including a variety of program assistance duties as assigned, or as required, to include: Develops and maintains the electronic records for design and construction projects Establishes effective controls over the creation, organization, maintenance, use and disposition of records in coordination with the Bureau Records Coordinator; Ensures permanently valuable information is preserved and all other record information is retained, reviewed and disposed of systematically according to Department policies and procedures; Reviews records systems and records management practices and coordinates with the Bureau Records Coordinator to ensure information and records management processes and programs are in full compliance with applicable laws and regulations and ensures that managers and staff apply policies, standards, and guidance in an uniform and consistent manner; Analyzes information and records management business processes and provides recommendations to improve workflow and create efficiencies by making use of automated tools; Participates in Bureau efforts to develop and implement procedures in the areas of records creation, maintenance, retrieval, and disposition for project documents and other Office related records; Works with Bureau Records Coordinator in the development and dissemination of policy and guidelines and provides technical assistance in their application, as well as requisite training and instruction programs for Office personnel in the assigned area; Resolves issues not requiring higher level authority with respect to the policies and provisions of service; Works with Bureau Records Coordinator and IT Specialists regarding optimal desktop configuration for computers, software, and peripheral devices to deploy and maintain electronic records system; Conducts inventory, catalogs, archives, and disposes of paper project files, construction documents, and drawings; Performs other assignments and tasks as required. Competencies Comprehensive knowledge of the professional records management concepts, principles, practices, and departmental and federal records management policies and regulations, including the Federal Records Act, Executive Order 12958, the Government Paperwork Elimination Act, The Government Performance and Results Act, the E-Government Act of 2002, and guidance from the National Archives and Records Administration (NARA) on document/record preservation in order to develop, interpret, and implement policies concerning records/document management operations; identify areas for improvement; provide training and technical advice; and raise awareness of new developments in the field of document management; Comprehensive knowledge of a wide range of qualitative and quantitative program assessment methods and techniques in order to identify areas for improvement of complex document management processes and systems, and institute any necessary reforms to keep SPC in compliance with applicable laws; analyze, assess, and improve program effectiveness; plan and conduct a variety of studies; and document findings, conclusions, and recommendations; Comprehensive knowledge of public access laws (e.g., Freedom of Information Act (FOIA)) and Executive Orders, information management, security, and privacy principles and regulations, as well as the Department's Privacy Act Systems of Records and electronic privacy issues, in order to ensure that records management processes and activities comply with relevant laws and regulations; Practical knowledge of Information Technology (IT) functions and computer-aided graphic display systems that can be adapted to office requirements and ability to work with IT specialists in the design, development, and implementation of systems and software to meet Office needs and requirements; Well-developed oral and written communication skills in order to prepare reports/findings, guidance, correspondence, briefings, and to participate effectively in briefings, conferences and meetings; Knowledge and skill in the use of basic and advanced functions of business software applications, web intelligence, and other automated systems and concepts, desktop configuration management, and interfaces for receiving, storing, processing, and/or transmitting digital information; data analysis; and analytical business reporting; and comprehensive knowledge of cloud based systems such as Microsoft Teams; and thorough knowledge of web-based collaboration tools such as Cisco Webex. Comprehensive knowledge of recordkeeping systems, other information management programs, and current and developmental information technology to ensure technological advancements are compatible with the information architecture; Well-developed oral and written communication skills in order to prepare reports/findings, guidance, correspondence, briefings, and to participate effectively in briefings and meetings. Work Environment This job operates in a professional office environment. This role routinely uses standard office equipment such as computers, phones, photocopiers, filing cabinets and fax machines. Physical Demands The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Must be able to remain in a stationary position 75% of the time. Occasionally moves about inside the office to access file cabinets, office machinery, etc. Constantly operates a computer and other office productivity machinery, such as a calculator, copy machine, and computer printer. Expresses or exchanges ideas by means of the spoken word. Those activities in which they must convey detailed or important spoken instructions to other workers accurately, loudly or quickly. Frequently moves standard office equipment up to 25 pounds. Must be able to work indoor conditions 90% of the time. While performing the duties of this job, the employee is regularly required to talk or hear. The employee frequently is required to stand; walk; use hands to finger, handle or feel; and reach with hands and arms. Position Type/Expected Hours of Work This is a full-time position. Typical days and hours of work are Monday through Friday, 9:00 a.m. to 5:00 p.m. Evening and weekend hours required, as required by business need. Travel Travel may be required for this position; however, the Contracting Officer’s Representative must approve all travel prior to the commencement thereof. The work is mostly sedentary. However, frequent international travel for periods less than 30 consecutive calendar days per trip is required, which can be extremely taxing both physically and psychologically, may involve long transits, layovers and time zone dislocation, and may involve multiple modes of air, land, rail, and water transportation to reach final destinations. There is considerable walking while traveling and the contractor must be capable of bending, crouching, stretching, etc., when making site visits. The preponderance of the work is performed in an office-type setting, with adequate lighting, heating/cooling, ventilation, and protection from the elements. However, conditions in overseas posts/facilities may vary depending on the stage of construction and the location. Travel may be to countries which typically do not have the same sanitary, healthcare, and environmental conditions that exist in most of the United States. Medical precautions in the form of inoculations or other preventive medicines are routinely required. Some overseas locations require special precautions regarding food and water consumption and personal safety. The contractor must be available for overseas travel for extended periods of time, and to work extended work hours in conjunction with contractor schedules while at overseas project sites. The contractor must be physically able, with reasonable and realistic accommodation where appropriate, and agreeable to conduct onsite investigation of facilities, project sites and building systems in a variety of climates, site locations, and working conditions. Experience 3-6 years of experience and knowledge of information technology principles and practices, and skill in the use of basic and advanced functions of the Microsoft Office suite of applications (e.g., Access, Excel, PowerPoint, Word, SharePoint), as well as other automated systems and concepts, desktop configuration management, and interfaces for receiving, storing, processing, and/or transmitting digital information; as well as skill in developing office information databases and preparing “dashboards” for producing reports, including charts and graphs for that information; Experience with SAP Business Objects Web Intelligence Experience in managing the complete records process and content management frameworks that support the entire life-cycle of records; Education A bachelor's degree in a technology discipline or related field Security Clearance Top Secret or Final Secret upgradeable to an interim TS Show more Show less","Arlington, VA",Onsite,"Data analysis, Statistics, Simulation, Data mining, Machine learning, Data visualization, Programming, Software development, Cloud computing, Microsoft Teams, Cisco Webex",https://www.linkedin.com/jobs/view/data-management-specialist-at-recruittalent-llc-3750823863
Data Control Associate II,FIS,"Position Type Full time Type Of Hire Experienced (relevant combo of work and education) Education Desired General Equivalency Diploma Travel Percentage 0% Job Description At FIS, every day, our teams innovate across the world of finance. We collaborate to work smarter, while making a difference. We believe in diversity and inclusivity, giving a voice to everyone on the team. And we celebrate our success together. If you want to make an impact in fintech, we’d like to know~ Are you FIS? About The Role In a processing environment, perform one of the following duties~ data preparation/receiving, data entry, online reject repair, balancing, dispatch, printing, rendering, check filing, bookkeeping, statement preparation and returns. May also perform tasks such as encoding transit checks and POD documents per client requirements. Schedule~ Monday through Friday from 8~00 am to 4~30 pm. What you will be doing ? Identifies errors in calculations and balances and make corrections Receives and prepares physical documents for delivery to the sorting department Performs online reject-repair using a CRT and physical documents Physically repairs rejects Prepares transit cash letters Prepares and dispatches client statements and adjustments as needed Prepares cash letter of return items Performs data entry on an input device/application Reconciles and properly documents all out of proof conditions Compares work product with word standards for accuracy Other related duties assigned as needed W Hat You Will Need Capacity to lift or move up to 30 pounds Proficient written and oral communication skills in dealing with employees or external customers/clients Knowledge of procedures used to segregate and distribute output Knowledge of balancing and correction procedures Proficient in entering data into various PC software packages Proficient in classifying computer output Knowledge to operate a computer effectively and utilize software packages required by the position Proficiency to encode 1,000-1,500 items per hour Added Bonus If You Have Banking (preferably teller or operations experience) Billing Experience Accounting Experience What We Offer You Competitive salary and benefits Inclusive and diverse team atmosphere Opportunities for career growth 19 days of PTO per year + recognized federal holidays Privacy Statement FIS is committed to protecting the privacy and security of all personal information that we process in order to provide services to our clients. For specific information on how FIS protects personal information online, please see the Online Privacy Notice . EEOC Statement FIS is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, marital status, genetic information, national origin, disability, veteran status, and other protected characteristics. The EEO is the Law poster is available here supplement document available here For positions located in the US, the following conditions apply. If you are made a conditional offer of employment, you will be required to undergo a drug test. ADA Disclaimer~ In developing this job description care was taken to include all competencies needed to successfully perform in this position. However, for Americans with Disabilities Act (ADA) purposes, the essential functions of the job may or may not have been described for purposes of ADA reasonable accommodation. All reasonable accommodation requests will be reviewed and evaluated on a case-by-case basis. Sourcing Model Recruitment at FIS works primarily on a direct sourcing model; a relatively small portion of our hiring is through recruitment agencies. FIS does not accept resumes from recruitment agencies which are not on the preferred supplier list and is not responsible for any related fees for resumes submitted to job postings, our employees, or any other part of our company. #pridepass Show more Show less","Brown Deer, WI",Onsite,"Data Entry, Data Preparation, Data Reconciliation, Data Balancing, POD Documents, Reject Repair, Document Handling, Cash Letter Preparation, Statement Preparation",https://www.linkedin.com/jobs/view/data-control-associate-ii-at-fis-3798174895
Volunteer: Set up and break down crew #MLK,VolunteerMatch,"Eyes Like Mine has a vision to support the empowerment of blind and visually impaired individuals with resources for sustainable daily living in areas of education, employment, and advocacy. We will host and fundraising events promoting healthy eye care. We are in support of organizations/companies that practice research for vision loss prevention. Eyes Like Mine promotes breaking down the societal barriers placed against individuals who are previously or currently experiencing vision loss with awareness events that provide individuals with the tools necessary to live independent, encouraging and productive lives. Our ultimate goal is to link organizations and companies in supportof blindness prevention with strategies to achieve a collective result for individuals who are visually impaired to live, learn, and work in equal opportunities. The opportunity is for July 8, July 21 and October 6 and 7. It is an in person opportunity to assist the organization with setting up for special in person events with carrying, lifting, organizing organization items to prepare for the opening of events on the above listed days at The Newark Museum of Art. Volunteers should be punctual, have great communication skills, and self starters, as well as know how to follow directions. Volunteers must come dressed in all black and wear a name tag provided by the organization. Expect to arrive at least two hours before and after the events begin and conclude for set up and break down. Vehicle is not required but it is a plus as the leaders of the organization are visually impaired and it would be a great assistance if there were driver help. This is a volunteer opportunity provided by VolunteerMatch, in partnership with LinkedIn for Good. Show more Show less","Newark, NJ",Onsite,"Communication skills, Punctuality, Selfstarter, Following directions, All black clothing, Name tag, Driver, VolunteerMatch, LinkedIn for Good",https://www.linkedin.com/jobs/view/volunteer-set-up-and-break-down-crew-%23mlk-at-volunteermatch-3803979767
Supervisore Elettrico Impianti Datacenter,Adecco Permanent Recruitment,"Adecco Consultant per azienda storica di Milano, parte di un gruppo multinazionale leader europeo nel settore energetico e di servizi, per la sua business unit in forte espansione operativa nell’ambito della manutenzione dei Data Center ricerca: Supervisore Elettrico Impianti Datacenter Mansioni: Supportare la pianificazione delle attività, il loro avanzamento, la loro tracciatura e la risoluzione di eventuali problematiche che emergano, interfacciandosi direttamente con clienti e fornitori Ottimizzare la pianificazione delle attività, raccogliere dati dal campo, analizzare lo stato degli impianti, studiare e proporre interventi preventivi o risolutivi rispetto ad eventuali problematiche riscontrate Gestire la documentazione tecnica di competenza e produrre materiale di reportistica quando richiesto dal cliente a valle di analisi o attività extra gestite in autonomia Esperienza professionale: Preferibile esperienza lavorativa di almeno un paio d’anni nell’ambito di impianti elettrici di alta, media e bassa tensione. Preferibile esperienza di gestione di attività manutentive in “critical environment”. Formazione: Si richiede la laurea in ingegneria, preferibilmente di indirizzo elettrico. Competenze: Hard skills: gestione in autonomia il proprio lavoro, precisione e puntualità. Soft skills: capacità di lavorare in team, flessibilità e proattività. Altro: buona conoscenza della lingua inglese, buona conoscenza del pacchetto Office. Sede lavoro: Milano Ovest RAL: In funzione dell’esperienza e del grado di formazione Tipologia di contratto: CCNL Metalmeccanico, Tempo indeterminato, full time Visualizza altro Meno dettagli","Milan, Lombardy, Italy",Onsite,"Supervisory, Electrical, Data Center, Planning, Scheduling, Troubleshooting, Electrical maintenance, Critical environment, Engineering, Precision, Punctuality, Teamwork",https://it.linkedin.com/jobs/view/supervisore-elettrico-impianti-datacenter-at-adecco-permanent-recruitment-3799302020
"Data Analyst, Digital Marketing",Savant Wealth Management,"Are you a data-driven storyteller? Do you have a knack for turning numbers into actionable insights? If so, we’re looking for an experienced digital marketing analyst to join our team of specialists. Description and Requirements for our Digital Marketing Analyst As a digital marketing analyst, you’ll be responsible for diving deep into our marketing data, tracking and analyzing trends, identifying opportunities, and developing growth strategies that drive growth and engagement across multiple digital channels. If you’re up for the challenge, we want to hear from you! A couple things to note about our Digital Marketing Analyst: This position has the flexibility to work in our Rockford, IL, St. Charles, IL, Lincolnshire, IL, or Middleton, WI office. If you're not based in our Rockford office, you will be required to travel to our headquarters in Rockford, IL 1 day per week during training. This is to help build relationships and ensure proper support for your success! This is a full-time position, with a minimum expected hour amount of 40 hours per week. The Digital Marketing Analyst can expect to focus in the following areas: In this exciting new role, you'll combine your expertise in marketing and data analytics to drive our success! You’ll develop, maintain, and improve our marketing reporting in Tableau You’ll analyze and report Savant’s marketing KPI’s, campaign performance, and ROI, and communicate findings to broad set of stakeholders You’ll analyze channels, offers, and audiences based on KPIs such as conversion rates, contact rate and lead quality You’ll identify potential areas of focus for testing in our test-and-learn environment to develop and nurture leads such as landing pages, forms, and content You’ll make recommendations for next tests to conduct based on performance and opportunity You’ll actively contribute and engage as a member of Savant’s Business Intelligence Group If you're ready to take on a dynamic role that offers room for growth and the opportunity to shape our marketing strategy, we want you on our team! The Digital Marketing Analyst typically requires the following qualifications: Bachelor’s Degree in preferably data science, digital marketing, finance or mathematics from an accredited college or university 5+ years’ experience in a similar role Proven experience in putting together dashboards using Tableau and providing a readout and analysis for management on the KPI’s important to measuring success for direct response marketer Able to take complex data points and present in an easy to understand fashion; telling stories with data Proficient with Salesforce Preferably Salesforce Certified Strong analytical skills Knowledge of database structure and data mining techniques Experience with Google, Meta, and programmatic advertising platforms such as TradeDesk or Google Familiarity with multi-touch attribution models Experience with marketing automation and relevant mar-tech tools Google Certified and up to date with the latest on Google Analytics 4.0 developments Must be organized and detail oriented Ability to be self-motivated, to work well independently and as a part of a team Why Join Us? We are a growing firm, with opportunities for future growth and advancement in your role. We offer health, vision, dental, and 401K benefit options for you and your family. We believe in collaboration, innovation, excellence, doing what’s right, and helping our team to provide a world class service Our culture is steeped in Savant’s Midwestern roots as described through our corporate values of excellence, integrity, lifelong learning, respect, growth, and servant leadership. We are dedicated to living these values through our relationships with clients, each other, and the greater community. Our core values truly define the Savant way. Let us help you on your path to your ideal career - apply today! Collective Wisdom. We're Better Together. At Savant Wealth Management, we are driven by a purpose to serve our clients with skill, passion and integrity. Inspired by collaboration, our team craves innovation, commitment to excellence and above all, doing what is right. We are up for any challenge. Since 1986 we have focused on committing to helping clients achieve peace of mind through our collective insight and wisdom. If you want to be part of a culture that is defined through strong values - Savant is right for you. The above statements are intended to describe the general nature and level of work being performed by people assigned to this job. They are not intended to be an exhaustive list of all responsibilities, duties, and skills required of the incumbent in this position. Any combination of equivalent education and work experience will be considered. Savant Capital, LLC is an Equal Opportunity Employer Show more Show less","Rockford, IL",Onsite,"Data Analysis, Tableau, Marketing Reporting, KPI Analysis, Data Mining, Google Analytics 4.0, Digital Marketing, Salesforce, MultiTouch Attribution, TestandLearn Environment",https://www.linkedin.com/jobs/view/data-analyst-digital-marketing-at-savant-wealth-management-3747667009
Tenure Track Fellowship In Health Protection Data Science,University of Liverpool,"THE UNIVERSITY OF LIVERPOOL FACULTY OF HEALTH AND LIFE SCIENCES - INSTITUTE OF POPULATION HEALTH, DEPARTMENT OF PUBLIC HEALTH, POLICY AND SYSTEMS PUBLIC HEALTH, POLICY AND SYSTEMS AND THE HEALTH PROTECTION RESEARCH UNIT IN GASTROINTESTINAL INFECTIONS TENURE TRACK FELLOWSHIP IN HEALTH PROTECTION DATA SCIENCE GRADE 8 £45,585 - £57,698 pa The Institute of Population Health is seeking to appoint a Tenure Track Fellow in Health Protection Data Science. We are looking to appoint an enthusiastic, committed, and able career academic to join the teams in Public Health, Policy and Systems and the NIHR Health Protection Research Unit in Gastrointestinal Infections, working, as part of the newly establish research Centre, the Civic Health Innovation Labs (CHIL) [liverpool.ac.uk], incorporating the Liverpool City Region Civic Data Cooperative (CDC) [civicdatacooperative.com]. You will be joining a dynamic team working on vital translational research between methodologists in biostatistics, bioinformatics, clinical informatics and computer science fields and infection scientists and professionals working across health protection agencies and universities. We encourage applications from promising researchers who wish to develop their careers to a higher level within an outstanding academic environment. Our tenure track scheme is designed to nurture future research leaders in a supportive environment with the aim of progression to Lecturer over a 5-year period, a “track to tenure”. You should have a doctoral level qualification in a subject with substantial data science/informatics, and a proven track record of high-quality research developing data science methods and/or applying them in novel/advanced ways with application to infectious diseases. Although the university has a hybrid working system, the expectation is that the successful applicant appointed to this role will be expected to work more than 50% on campus. Lectures will take place face to face there is no online learning. The University has the right to close the vacancy early if it is deemed that there have been enough applications received. Job Ref: 072086 Closing Date: 26 January 2024 For full details and to apply online, please visit: https://recruit.liverpool.ac.uk [recruit.liverpool.ac.uk] Show more Show less","Liverpool, England, United Kingdom",Onsite,"Data Science, Bioinformatics, Clinical Informatics, Computer Science, Infection Science, Infectious Diseases, Biostatistics, Research Methods, Data Analysis, Programming",https://uk.linkedin.com/jobs/view/tenure-track-fellowship-in-health-protection-data-science-at-university-of-liverpool-3803442248
Data Center Technician,Navisite,"At Navisite, celebrating our employees and investing in their well-being and development is not just a priority or an initiative - it's woven directly into our company fabric. Our mantra and unofficial corporate hashtag #SoMuchGood is all about recognizing our team's commitment and achievements, both inside and outside the office. It's that theme that has driven a host of programs at Navisite - it's who we are. What we do is simple: We work hard, we have fun, we give back to the community and we never take our eye off the goal - creating a modern cloud MSP with a global, talented team of employees. Join us and be part of our team!! JOB SUMMARY This position works across multiple teams to provide operational support for the entire organization. Roles involve tasks for Corporate Security, Shipping and Receiving as well as Data Center Services. LOCATION This position is on-site and located in our data center in Irvine, California. MAJOR DUTIES AND RESPONSIBILITIES Actively and consistently supports all efforts to simplify and enhance the customer experience. Provide Security coverage at main entrance to greet customers, validate identification and provide an escort through the Data Center to customer caged environments. Assist internal and external customers with shipping and receiving across multiple carriers. Follow internal processes when receiving pallets of equipment for customers. Tasks involve capturing images of packages, creation of itemized inventory, documenting information in ticketing system then physically placing received hardware into secured storage. Responsible for adhering to data center cleaning schedule for hardware and sub-floor plenum. Use provided HEPA vacuums, dry mops and static dissipative wipes to wipe down all the surfaces of the data center, including the tops of racks and cabinets to prevent particles from becoming airborne. Install data center infrastructure materials and other materials necessary for data center operations. Install network equipment and patch infrastructure in tele-data closets and patch in network drops using copper and fiber patch cords. Handle trouble tickets related using the defined tracking and trouble management system Provides prompt response to trouble and change tickets using the defined tracking and trouble management system. Rack and stack equipment including: network switches and routers, servers, storage and data management devices, power distribution devices, equipment grounding, patch cable network connections to equipment including copper and fiber, any other equipment necessary for data center operations. Receive, asset tag, store and deploy equipment and tools for data center operations as necessary. Escalation and emergency response to circuit and customer equipment troubles on a 24/7 on-call basis. Perform asset installations in a production environment Perform daily walk-through in the data center and associated spaces to check for alarms and issues in data center equipment. Document discovered issues through the defined Data Center Services process and communicate with customer and device owners to drive resolution. Provide timely and accurate asset and ticket updates in the tools, data bases, and folders as necessary and directed by Supervisor May assist in overseeing sub-contractors and vendors, ensuring that all work is performed according to established practices and procedures. REQUIRED QUALIFICATIONS Skills/Abilities and Knowledge Ability to read, write, speak and understand English Strong working knowledge of cable management and termination within a Data Center Ability to work within a collaborative team environment. Ability to interpret multi-device information spreadsheets and vendor installation specification documents. Must have the inherent ability to work well under tight timelines Strong problem-solving and decision making capabilities. Self-motivated and able to work with minimal supervision Excellent written and verbal communication Proven ability to maintain and build a strong customer focused service environment Ability to create and maintain clear and detail oriented documentation of processes and procedures Proficient in Visio, Microsoft Office, BMC/Remedy, SharePoint and Internet Technologies Proven knowledge of change management and incident management processes. US Citizenship required to access specific data center areas Knowledge of and proven skills with hand and power tools including: drills and saws, cable cutters and strippers, jack block and other cable terminating tools, knowledge of and ability to make and repair copper patch cables in multiple configurations. Knowledge of and proven skills using various test sets including: power system multi-meters, cable test sets (Fluke DTX for copper and fiber), fiber test sets (Fluke OTDR fiber tester), cable testing and certification, network test sets (Fluke OptiView Series II Network Analyzer) for terrestrial and wireless networks. Education Associate's degree (A.A.) or equivalent from two-year College or technical school or equivalent combination of education and experience and A+ Certification or CDCP Related Work Experience Prior Data Center environment Experience troubleshooting and maintaining hardware Hands support of IT equipment Structured cabling experience Deployment and testing of all networking, storage, and server hardware Navisite is an equal opportunity employer. We celebrate diversity and we are committed to creating an inclusive environment for all employees. Navisite does not discriminate in employment on the basis of race, color, religion, sex (including pregnancy and gender identity), national origin, political affiliation, sexual orientation, marital status, disability, genetic information, age, membership in an employee organization, parental status, military service, or other non-merit factor. Internal Applicants – No sponsorship available / External Applicants – Sponsorship not guaranteed. Any potential sponsorship depends on a number of factors, including but not limited to the local candidate pool and can vary from year to year. You must ensure compliance with data protection legislation under the DPA, EU GDPR, any other ​applicable ​data protection legislation​. Show more Show less","Irvine, CA",Onsite,"Visio, Microsoft Office, BMC/Remedy, SharePoint, Internet Technologies, Change Management, Incident Management, Git, Linux, Troubleshooting, Network Testing and Certification",https://www.linkedin.com/jobs/view/data-center-technician-at-navisite-3803474440
Data Scientist - Advana,Zencon Group,"Currently looking for Secret cleared and higher Data Scientists local to the DC Metro. On-site 2-3 days/week, some flexibility, but preference given to candidates willing to go on-site more. Booz Allen is seeking a skilled and highly motivated Data Scientist to join our Advana team. As a Data Scientist, you will play a crucial role in building data pipelines to efficiently collect and process data from various external sources. Your expertise in developing validation and analytics processes to ensure our team is fully developed to provide data accuracy and reliability for executing mission-critical work. Responsibilities Collaborate with analysts and product leads to identify and implement data solutions. Optimize data pipelines to ensure efficient performance with minimal human intervention. Build data pipelines for collecting and processing data from various external sources. Work with data engineers to manage data pipelines and troubleshoot issues to maintain data quality and reliability. Develop validation and analytics processes that are consistent with business needs and strategic goals. Assist with machine learning and data visualization initiatives as needed. Continuously improve data solutions to effectively address customer needs. Communicate and coordinate with teams to accomplish objectives and deliver excellence. Requirements: Secret clearance or higher is required. Minimum of 4 years with SQL and modern Big Data ETL technologies like NiFi or StreamSets. Bachelor's degree in a related field. Strong background in a modern programming language, such as Python or Java, with at least 4 years of experience working in a big data and cloud environment. Ability to quickly grasp technical concepts and collaborate with multiple functional groups Excellent communication and collaboration skills, with the ability to work effectively with cross-functional teams. Detail-oriented mindset with a commitment to delivering high-quality results. Must be in the DC Metro area and available to work onsite (Crystal City, VA and Alexandria, VA) 2-3 days per week. Nice to Have: Recent DoD or IC-related experience. Experience in working in an agile development environment. Previous experience with Advana is a plus. Show more Show less","Washington, DC",Onsite,"Data Science, Data Pipelines, Data Analytics, Machine Learning, Data Visualization, SQL, Big Data ETL, NiFi, StreamSets, Python, Java, Cloud Computing",https://www.linkedin.com/jobs/view/data-scientist-advana-at-zencon-group-3767584943
Datacenter Coordinator,Nesco Resource,"Nesco Resource is seeking a Data Center Operations Coordinator in the Greater Quincy WA area on a full-time direct basis. This is an opportunity to work alongside a global Premier Data Center Integrator who is building out a larger program in the general area. Responsibilities The Data Center Coordinator will operate in the Back Office/Back of House environment and will be instrumental in the business side of the Data Center's operation. The Coordinator will work directly with the general Data Center Manager/Supervisor on a daily basis regarding a number of items that need to be executed, maintained, reviewed, and reported on daily. Coordinator must also have experience managing outside facility vendors such as Landscapers, Snow Removal, Utilities, WIF/Cable Vendors, Telephony Vendors, etc. The Data Center Coordinator will work with the vendors on their maintenance contracts, bills & invoices, and reporting. Coord will also ensure the company is gaining competitive pricing from before mentioned vendors. Coordinator may create and review bids for Facility Create Reports for DC Supervisor and Operations Team Filings and Reports creation Digitalize & create Spreadsheets for review AR/AP Exposure to Data Center is highly preferred Solid understanding of how a Data Center works is highly preferred MS Excel is a must, MS Suite Reporting Tools and Accounting Software Experience is a must Ability to describe how one contributed to the running of, and ongoing maintenance & compliance will be major component of onboarding & interview process. Show more Show less","Quincy, WA",Onsite,"Data Center Operations, Back Office/Back of House, Facility Management, Vendor Management, Contract Management, Billing & Invoicing, Competitive Pricing, Facility Bids",https://www.linkedin.com/jobs/view/datacenter-coordinator-at-nesco-resource-3805529323
